end,Revenues,CapEx,R&D,Ticker,Sector,CapEx_intensity,R&D_intensity,US_Total_CapEx_Millions
2025-09-30,102346000000.0,63596000000.0,15151000000.0,GOOGL,hyperscaler,0.6213823696089735,0.1480370507885017,8660814.0
2008-09-30,15061000000.0,778000000.0,2283000000.0,MSFT,hyperscaler,0.051656596507536,0.1515835601885665,4169540.0
2008-12-31,16629000000.0,842000000.0,2290000000.0,MSFT,hyperscaler,0.0506344338204341,0.1377112273738649,3900036.0
2009-03-31,13648000000.0,632000000.0,2212000000.0,MSFT,hyperscaler,0.0463071512309495,0.1620750293083235,3604446.0
2009-06-30,13648000000.0,632000000.0,2212000000.0,MSFT,hyperscaler,0.0463071512309495,0.1620750293083235,3450455.0
2009-09-30,12920000000.0,435000000.0,2065000000.0,MSFT,hyperscaler,0.0336687306501548,0.1598297213622291,3464828.0
2009-12-31,19022000000.0,811000000.0,4144000000.0,MSFT,hyperscaler,0.0426348438649984,0.2178530123015455,3597534.0
2010-03-31,14503000000.0,1219000000.0,6364000000.0,MSFT,hyperscaler,0.0840515755360959,0.4388057643246225,3623996.0
2010-06-30,14503000000.0,1219000000.0,6364000000.0,MSFT,hyperscaler,0.0840515755360959,0.4388057643246225,3770764.0
2010-09-30,16195000000.0,564000000.0,2196000000.0,MSFT,hyperscaler,0.0348255634455078,0.1355974066069774,3867806.0
2010-12-31,19953000000.0,1055000000.0,4381000000.0,MSFT,hyperscaler,0.0528742544980704,0.2195659800531248,3892007.0
2011-03-31,19953000000.0,658000000.0,2269000000.0,MSFT,hyperscaler,0.0329774971182278,0.113717235503433,3861338.0
2011-06-30,19953000000.0,658000000.0,2269000000.0,MSFT,hyperscaler,0.0329774971182278,0.113717235503433,3944963.0
2011-09-30,19953000000.0,436000000.0,2329000000.0,MSFT,hyperscaler,0.021851350674084,0.1167243021099584,3976618.0
2011-12-31,19953000000.0,498000000.0,2371000000.0,MSFT,hyperscaler,0.0249586528341602,0.1188292487345261,4178714.0
2012-03-31,19953000000.0,749000000.0,2517000000.0,MSFT,hyperscaler,0.0375382148047912,0.1261464441437378,4266694.0
2012-06-30,19953000000.0,749000000.0,2517000000.0,MSFT,hyperscaler,0.0375382148047912,0.1261464441437378,4331791.0
2012-09-30,19953000000.0,603000000.0,2460000000.0,MSFT,hyperscaler,0.0302210193955796,0.1232897308675387,4339022.0
2012-12-31,19953000000.0,930000000.0,2528000000.0,MSFT,hyperscaler,0.0466095324011426,0.1266977396882674,4345134.0
2013-03-31,19953000000.0,930000000.0,2640000000.0,MSFT,hyperscaler,0.0466095324011426,0.1323109306871147,4455945.0
2013-06-30,19953000000.0,930000000.0,2640000000.0,MSFT,hyperscaler,0.0466095324011426,0.1323109306871147,4488030.0
2013-09-30,19953000000.0,1231000000.0,2767000000.0,MSFT,hyperscaler,0.0616949832105447,0.1386758883375933,4609098.0
2013-12-31,19953000000.0,1732000000.0,2748000000.0,MSFT,hyperscaler,0.0868039893750313,0.1377236505788603,4656154.0
2014-03-31,19953000000.0,4155000000.0,8258000000.0,MSFT,hyperscaler,0.2082393625018794,0.4138726006114369,4634194.0
2014-06-30,19953000000.0,4155000000.0,8258000000.0,MSFT,hyperscaler,0.2082393625018794,0.4138726006114369,4818825.0
2014-09-30,19953000000.0,1282000000.0,3065000000.0,MSFT,hyperscaler,0.0642509898260913,0.1536109858166691,4921976.0
2014-12-31,19953000000.0,2772000000.0,5968000000.0,MSFT,hyperscaler,0.1389264772214704,0.2991028917957199,4972633.0
2015-03-31,19953000000.0,4163000000.0,8952000000.0,MSFT,hyperscaler,0.2086403047160828,0.4486543376935799,5081280.0
2015-06-30,19953000000.0,4163000000.0,8952000000.0,MSFT,hyperscaler,0.2086403047160828,0.4486543376935799,5133740.0
2015-09-30,19953000000.0,1356000000.0,2962000000.0,MSFT,hyperscaler,0.0679597053074725,0.1484488548088006,5159649.0
2015-12-31,19953000000.0,3380000000.0,5862000000.0,MSFT,hyperscaler,0.1693980855009272,0.2937904074575251,5129514.0
2016-03-31,19953000000.0,2308000000.0,2980000000.0,MSFT,hyperscaler,0.1156718287976745,0.1493509747907583,5125028.0
2016-06-30,19953000000.0,2308000000.0,2980000000.0,MSFT,hyperscaler,0.1156718287976745,0.1493509747907583,5131559.0
2016-09-30,19953000000.0,2163000000.0,3106000000.0,MSFT,hyperscaler,0.1084047511652383,0.1556658146644614,5165786.0
2016-12-31,19953000000.0,1988000000.0,3062000000.0,MSFT,hyperscaler,0.0996341402295394,0.1534606324863429,5282608.0
2017-03-31,19953000000.0,5846000000.0,9523000000.0,MSFT,hyperscaler,0.2929885230291184,0.477271588232346,5294668.0
2017-06-30,19953000000.0,5846000000.0,9523000000.0,MSFT,hyperscaler,0.2929885230291184,0.477271588232346,5384584.0
2017-09-30,19953000000.0,2132000000.0,3574000000.0,MSFT,hyperscaler,0.1068511000852002,0.1791209341953591,5481513.0
2017-12-31,19953000000.0,4718000000.0,7078000000.0,MSFT,hyperscaler,0.2364556708264421,0.3547336240164386,5622002.0
2018-03-31,19953000000.0,2934000000.0,3715000000.0,MSFT,hyperscaler,0.1470455570590888,0.1861875407206936,5715435.0
2018-06-30,19953000000.0,2934000000.0,3715000000.0,MSFT,hyperscaler,0.1470455570590888,0.1861875407206936,5755903.0
2018-09-30,19953000000.0,3602000000.0,3977000000.0,MSFT,hyperscaler,0.1805242319450709,0.1993183982358542,5894057.0
2018-12-31,19953000000.0,3707000000.0,4070000000.0,MSFT,hyperscaler,0.1857865985064902,0.2039793514759685,5905297.0
2019-03-31,19953000000.0,9874000000.0,12363000000.0,MSFT,hyperscaler,0.4948629278805192,0.6196060742745452,5975893.0
2019-06-30,19953000000.0,9874000000.0,12363000000.0,MSFT,hyperscaler,0.4948629278805192,0.6196060742745452,6064499.0
2019-09-30,19953000000.0,3385000000.0,4565000000.0,MSFT,hyperscaler,0.1696486743848043,0.2287876509798025,6137987.0
2019-12-31,19953000000.0,3545000000.0,4603000000.0,MSFT,hyperscaler,0.1776675186688718,0.2306921264972685,6087481.0
2020-03-31,19953000000.0,3767000000.0,4887000000.0,MSFT,hyperscaler,0.1887936651130156,0.2449255751014885,5992472.0
2020-06-30,19953000000.0,3767000000.0,4887000000.0,MSFT,hyperscaler,0.1887936651130156,0.2449255751014885,5447396.0
2020-09-30,19953000000.0,4907000000.0,4926000000.0,MSFT,hyperscaler,0.2459279306369969,0.2468801683957299,6358582.0
2020-12-31,19953000000.0,9081000000.0,9825000000.0,MSFT,hyperscaler,0.4551195308976093,0.4924071568185235,6551112.0
2021-03-31,19953000000.0,14170000000.0,15029000000.0,MSFT,hyperscaler,0.7101688969077332,0.7532200671578209,6645978.0
2021-06-30,19953000000.0,14170000000.0,15029000000.0,MSFT,hyperscaler,0.7101688969077332,0.7532200671578209,6767112.0
2021-09-30,19953000000.0,5810000000.0,5599000000.0,MSFT,hyperscaler,0.2911842830652032,0.2806094321655891,6897278.0
2021-12-31,19953000000.0,5865000000.0,5758000000.0,MSFT,hyperscaler,0.2939407607878515,0.2885781586728813,7350034.0
2022-03-31,19953000000.0,5340000000.0,6306000000.0,MSFT,hyperscaler,0.2676289279807547,0.3160427003458126,7598204.0
2022-06-30,19953000000.0,5340000000.0,6306000000.0,MSFT,hyperscaler,0.2676289279807547,0.3160427003458126,7614309.0
2022-09-30,19953000000.0,6283000000.0,6628000000.0,MSFT,hyperscaler,0.3148899914799779,0.3321806244674986,7632395.0
2022-12-31,19953000000.0,12557000000.0,13472000000.0,MSFT,hyperscaler,0.6293289229689771,0.6751866887184884,7752262.0
2023-03-31,19953000000.0,19164000000.0,20456000000.0,MSFT,hyperscaler,0.960457074124192,1.0252092417180374,7784844.0
2023-06-30,19953000000.0,19164000000.0,20456000000.0,MSFT,hyperscaler,0.960457074124192,1.0252092417180374,7888962.0
2023-09-30,19953000000.0,9917000000.0,6659000000.0,MSFT,hyperscaler,0.4970179922818624,0.3337342755475367,8038434.0
2023-12-31,19953000000.0,9735000000.0,7142000000.0,MSFT,hyperscaler,0.4878965569087355,0.3579411617300656,8127426.0
2024-03-31,19953000000.0,10952000000.0,7653000000.0,MSFT,hyperscaler,0.5488898912444244,0.3835513456623064,8157174.0
2024-06-30,19953000000.0,10952000000.0,7653000000.0,MSFT,hyperscaler,0.5488898912444244,0.3835513456623064,8334592.0
2024-09-30,19953000000.0,14923000000.0,7544000000.0,MSFT,hyperscaler,0.7479075828196261,0.3780885079937854,8434011.0
2024-12-31,19953000000.0,15804000000.0,7917000000.0,MSFT,hyperscaler,0.7920613441587732,0.3967824387310179,8441732.0
2025-03-31,19953000000.0,16745000000.0,8198000000.0,MSFT,hyperscaler,0.8392221721044455,0.4108655340049115,8734013.0
2025-06-30,19953000000.0,16745000000.0,8198000000.0,MSFT,hyperscaler,0.8392221721044455,0.4108655340049115,8578704.0
2025-09-30,19953000000.0,19394000000.0,8146000000.0,MSFT,hyperscaler,0.971984162782539,0.4082594096125896,8660814.0
2025-12-31,19953000000.0,29876000000.0,8504000000.0,MSFT,hyperscaler,1.497318698942515,0.4262015736981907,
2008-06-30,,69000000.0,,AMZN,hyperscaler,,,4241268.0
2008-09-30,,231000000.0,,AMZN,hyperscaler,,,4169540.0
2008-12-31,,231000000.0,,AMZN,hyperscaler,,,3900036.0
2009-03-31,,55000000.0,,AMZN,hyperscaler,,,3604446.0
2009-06-30,,133000000.0,,AMZN,hyperscaler,,,3450455.0
2009-09-30,,236000000.0,,AMZN,hyperscaler,,,3464828.0
2009-12-31,,236000000.0,,AMZN,hyperscaler,,,3597534.0
2010-03-31,,458000000.0,,AMZN,hyperscaler,,,3623996.0
2010-06-30,,196000000.0,,AMZN,hyperscaler,,,3770764.0
2010-09-30,,788000000.0,,AMZN,hyperscaler,,,3867806.0
2010-12-31,,788000000.0,,AMZN,hyperscaler,,,3892007.0
2011-03-31,,298000000.0,,AMZN,hyperscaler,,,3861338.0
2011-06-30,,1374000000.0,,AMZN,hyperscaler,,,3944963.0
2011-09-30,,1589000000.0,,AMZN,hyperscaler,,,3976618.0
2011-12-31,,1589000000.0,,AMZN,hyperscaler,,,4178714.0
2012-03-31,,1899000000.0,,AMZN,hyperscaler,,,4266694.0
2012-06-30,,2123000000.0,,AMZN,hyperscaler,,,4331791.0
2012-09-30,,1759000000.0,,AMZN,hyperscaler,,,4339022.0
2012-12-31,,1759000000.0,,AMZN,hyperscaler,,,4345134.0
2013-03-31,,4068000000.0,,AMZN,hyperscaler,,,4455945.0
2013-06-30,,1526000000.0,,AMZN,hyperscaler,,,4488030.0
2013-09-30,,1038000000.0,,AMZN,hyperscaler,,,4609098.0
2013-12-31,,1038000000.0,,AMZN,hyperscaler,,,4656154.0
2014-03-31,,3854000000.0,,AMZN,hyperscaler,,,4634194.0
2014-06-30,,1290000000.0,,AMZN,hyperscaler,,,4818825.0
2014-09-30,,4628000000.0,,AMZN,hyperscaler,,,4921976.0
2014-12-31,,4628000000.0,,AMZN,hyperscaler,,,4972633.0
2015-03-31,,871000000.0,,AMZN,hyperscaler,,,5081280.0
2015-06-30,,2084000000.0,,AMZN,hyperscaler,,,5133740.0
2015-09-30,,1195000000.0,,AMZN,hyperscaler,,,5159649.0
2015-12-31,,1195000000.0,,AMZN,hyperscaler,,,5129514.0
2016-03-31,,1179000000.0,,AMZN,hyperscaler,,,5125028.0
2016-06-30,,5395000000.0,,AMZN,hyperscaler,,,5131559.0
2016-09-30,,1841000000.0,,AMZN,hyperscaler,,,5165786.0
2016-12-31,,1841000000.0,,AMZN,hyperscaler,,,5282608.0
2017-03-31,,1861000000.0,,AMZN,hyperscaler,,,5294668.0
2017-06-30,,1861000000.0,,AMZN,hyperscaler,,,5384584.0
2017-09-30,43744000000.0,1861000000.0,,AMZN,hyperscaler,0.0425429773226042,,5481513.0
2017-12-31,43744000000.0,1861000000.0,,AMZN,hyperscaler,0.0425429773226042,,5622002.0
2018-03-31,51042000000.0,1861000000.0,,AMZN,hyperscaler,0.0364601700560322,,5715435.0
2018-06-30,52886000000.0,1861000000.0,,AMZN,hyperscaler,0.0351888968725182,,5755903.0
2018-09-30,160504000000.0,1861000000.0,,AMZN,hyperscaler,0.0115947266111748,,5894057.0
2018-12-31,160504000000.0,1861000000.0,,AMZN,hyperscaler,0.0115947266111748,,5905297.0
2019-03-31,59700000000.0,1861000000.0,,AMZN,hyperscaler,0.0311725293132328,,5975893.0
2019-06-30,63404000000.0,1861000000.0,,AMZN,hyperscaler,0.0293514604756797,,6064499.0
2019-09-30,193086000000.0,1861000000.0,,AMZN,hyperscaler,0.0096381923080906,,6137987.0
2019-12-31,193086000000.0,1861000000.0,,AMZN,hyperscaler,0.0096381923080906,,6087481.0
2020-03-31,75452000000.0,1861000000.0,,AMZN,hyperscaler,0.0246646874834331,,5992472.0
2020-06-30,88912000000.0,1861000000.0,,AMZN,hyperscaler,0.0209308079899226,,5447396.0
2020-09-30,96145000000.0,1861000000.0,,AMZN,hyperscaler,0.0193561807686307,,6358582.0
2020-12-31,96145000000.0,1861000000.0,,AMZN,hyperscaler,0.0193561807686307,,6551112.0
2021-03-31,108518000000.0,1861000000.0,,AMZN,hyperscaler,0.0171492286993862,,6645978.0
2021-06-30,113080000000.0,1861000000.0,,AMZN,hyperscaler,0.0164573753095153,,6767112.0
2021-09-30,110812000000.0,1861000000.0,,AMZN,hyperscaler,0.0167942100133559,,6897278.0
2021-12-31,110812000000.0,1861000000.0,,AMZN,hyperscaler,0.0167942100133559,,7350034.0
2022-03-31,116444000000.0,1861000000.0,,AMZN,hyperscaler,0.0159819312287451,,7598204.0
2022-06-30,237678000000.0,1861000000.0,,AMZN,hyperscaler,0.0078299211538299,,7614309.0
2022-09-30,127101000000.0,1861000000.0,,AMZN,hyperscaler,0.0146418989622426,,7632395.0
2022-12-31,127101000000.0,1861000000.0,,AMZN,hyperscaler,0.0146418989622426,,7752262.0
2023-03-31,127358000000.0,1861000000.0,,AMZN,hyperscaler,0.0146123525809136,,7784844.0
2023-06-30,134383000000.0,1861000000.0,,AMZN,hyperscaler,0.0138484778580624,,7888962.0
2023-09-30,404824000000.0,1861000000.0,,AMZN,hyperscaler,0.0045970594628776,,8038434.0
2023-12-31,404824000000.0,1861000000.0,,AMZN,hyperscaler,0.0045970594628776,,8127426.0
2024-03-31,143313000000.0,1861000000.0,,AMZN,hyperscaler,0.0129855630682492,,8157174.0
2024-06-30,291290000000.0,1861000000.0,,AMZN,hyperscaler,0.0063888221360156,,8334592.0
2024-09-30,158877000000.0,1861000000.0,,AMZN,hyperscaler,0.0117134638745696,,8434011.0
2024-12-31,158877000000.0,1861000000.0,,AMZN,hyperscaler,0.0117134638745696,,8441732.0
2025-03-31,155667000000.0,1861000000.0,,AMZN,hyperscaler,0.0119550065203286,,8734013.0
2025-06-30,167702000000.0,1861000000.0,,AMZN,hyperscaler,0.011097065032021,,8578704.0
2025-09-30,180169000000.0,1861000000.0,,AMZN,hyperscaler,0.0103291909262969,,8660814.0
2010-06-30,28405000.0,15287000.0,15416000.0,TSLA,energy,0.5381798979052984,0.54272135187467,3770764.0
2010-09-30,31241000.0,23055000.0,26698000.0,TSLA,energy,0.737972536090394,0.8545821196504594,3867806.0
2010-12-31,31241000.0,23055000.0,26698000.0,TSLA,energy,0.737972536090394,0.8545821196504594,3892007.0
2011-03-31,49030000.0,20476000.0,41162000.0,TSLA,energy,0.4176218641647971,0.8395268203140934,3861338.0
2011-06-30,58171000.0,74790000.0,52531000.0,TSLA,energy,1.2856921833903492,0.903044472331574,3944963.0
2011-09-30,57666000.0,143634000.0,54083000.0,TSLA,energy,2.490791801061284,0.9378663337148406,3976618.0
2011-12-31,57666000.0,143634000.0,54083000.0,TSLA,energy,2.490791801061284,0.9378663337148406,4178714.0
2012-03-31,30167000.0,54774000.0,68391000.0,TSLA,energy,1.8156926442801735,2.26707992176882,4266694.0
2012-06-30,56820000.0,112777000.0,143245000.0,TSLA,energy,1.9848116860260472,2.521031326997536,4331791.0
2012-09-30,106924000.0,175175000.0,205146000.0,TSLA,energy,1.6383131944184657,1.9186150910927389,4339022.0
2012-12-31,106924000.0,175175000.0,205146000.0,TSLA,energy,1.6383131944184657,1.9186150910927389,4345134.0
2013-03-31,561792000.0,57727000.0,54859000.0,TSLA,energy,0.102755112212349,0.0976500199362041,4455945.0
2013-06-30,405139000.0,98242000.0,52312000.0,TSLA,energy,0.242489614675457,0.1291211164563273,4488030.0
2013-09-30,431346000.0,174790000.0,56351000.0,TSLA,energy,0.405219939445364,0.1306399039286327,4609098.0
2013-12-31,431346000.0,174790000.0,56351000.0,TSLA,energy,0.405219939445364,0.1306399039286327,4656154.0
2014-03-31,620542000.0,141364000.0,81544000.0,TSLA,energy,0.2278073039375255,0.1314077048773491,4634194.0
2014-06-30,769349000.0,317049000.0,107717000.0,TSLA,energy,0.4121003601746411,0.1400105803737965,4818825.0
2014-09-30,851804000.0,601224000.0,135873000.0,TSLA,energy,0.7058243445675296,0.1595120473724002,4921976.0
2014-12-31,851804000.0,601224000.0,135873000.0,TSLA,energy,0.7058243445675296,0.1595120473724002,4972633.0
2015-03-31,939880000.0,426060000.0,167154000.0,TSLA,energy,0.4533131889177342,0.177846108013789,5081280.0
2015-06-30,1894856000.0,831225000.0,348866000.0,TSLA,energy,0.4386744955817223,0.1841121436140793,5133740.0
2015-09-30,936789000.0,1223628000.0,178791000.0,TSLA,energy,1.3061938173911094,0.1908551445416203,5159649.0
2015-12-31,936789000.0,1223628000.0,178791000.0,TSLA,energy,1.3061938173911094,0.1908551445416203,5129514.0
2016-03-31,1147048000.0,216859000.0,182482000.0,TSLA,energy,0.1890583480377456,0.159088372936442,5125028.0
2016-06-30,1270017000.0,511579000.0,191664000.0,TSLA,energy,0.4028127182549525,0.1509145153175115,5131559.0
2016-09-30,2298436000.0,759190000.0,214302000.0,TSLA,energy,0.3303072176036226,0.0932381845742061,5165786.0
2016-12-31,2298436000.0,759190000.0,214302000.0,TSLA,energy,0.3303072176036226,0.0932381845742061,5282608.0
2017-03-31,2696270000.0,552624000.0,322040000.0,TSLA,energy,0.2049587022071231,0.1194390769470416,5294668.0
2017-06-30,2789557000.0,1511692000.0,369774000.0,TSLA,energy,0.5419111349938359,0.1325565313775628,5384584.0
2017-09-30,2984675000.0,2628126000.0,331622000.0,TSLA,energy,0.8805400923048573,0.111108244616248,5481513.0
2017-12-31,2984675000.0,2628126000.0,331622000.0,TSLA,energy,0.8805400923048573,0.111108244616248,5622002.0
2018-03-31,3408751000.0,655662000.0,367096000.0,TSLA,energy,0.1923466982481266,0.1076922309667089,5715435.0
2018-06-30,4002231000.0,1265475000.0,386129000.0,TSLA,energy,0.316192393692418,0.0964784391505637,5755903.0
2018-09-30,14235000000.0,1776000000.0,1104000000.0,TSLA,energy,0.1247629083245521,0.0775553213909378,5894057.0
2018-12-31,14235000000.0,1776000000.0,1104000000.0,TSLA,energy,0.1247629083245521,0.0775553213909378,5905297.0
2019-03-31,4541000000.0,280000000.0,340000000.0,TSLA,energy,0.0616604272186743,0.0748733759083902,5975893.0
2019-06-30,10891000000.0,530000000.0,664000000.0,TSLA,energy,0.0486640345239188,0.0609677715544945,6064499.0
2019-09-30,6303000000.0,915000000.0,334000000.0,TSLA,energy,0.1451689671584959,0.0529906393780739,6137987.0
2019-12-31,6303000000.0,915000000.0,334000000.0,TSLA,energy,0.1451689671584959,0.0529906393780739,6087481.0
2020-03-31,5985000000.0,455000000.0,324000000.0,TSLA,energy,0.0760233918128654,0.0541353383458646,5992472.0
2020-06-30,12021000000.0,1001000000.0,603000000.0,TSLA,energy,0.0832709425172614,0.0501622161217868,5447396.0
2020-09-30,8771000000.0,2006000000.0,366000000.0,TSLA,energy,0.2287082430737658,0.0417284232128605,6358582.0
2020-12-31,8771000000.0,2006000000.0,366000000.0,TSLA,energy,0.2287082430737658,0.0417284232128605,6551112.0
2021-03-31,10389000000.0,1348000000.0,666000000.0,TSLA,energy,0.1297526229665992,0.0641062662431417,6645978.0
2021-06-30,22347000000.0,2853000000.0,1242000000.0,TSLA,energy,0.1276681433749496,0.0555779299234796,6767112.0
2021-09-30,13757000000.0,4672000000.0,611000000.0,TSLA,energy,0.3396089263647597,0.0444137529984735,6897278.0
2021-12-31,13757000000.0,4672000000.0,611000000.0,TSLA,energy,0.3396089263647597,0.0444137529984735,7350034.0
2022-03-31,18756000000.0,1767000000.0,865000000.0,TSLA,energy,0.0942098528470889,0.0461185753892087,7598204.0
2022-06-30,16934000000.0,3497000000.0,667000000.0,TSLA,energy,0.2065076178103224,0.0393882130624778,7614309.0
2022-09-30,21454000000.0,5300000000.0,733000000.0,TSLA,energy,0.2470401789876014,0.0341661228675305,7632395.0
2022-12-31,21454000000.0,5300000000.0,733000000.0,TSLA,energy,0.2470401789876014,0.0341661228675305,7752262.0
2023-03-31,23329000000.0,2072000000.0,771000000.0,TSLA,energy,0.0888164944918342,0.0330489948133224,7784844.0
2023-06-30,24927000000.0,4132000000.0,943000000.0,TSLA,energy,0.1657640309704336,0.0378304649576764,7888962.0
2023-09-30,23350000000.0,6592000000.0,1161000000.0,TSLA,energy,0.2823126338329764,0.0497216274089935,8038434.0
2023-12-31,23350000000.0,6592000000.0,1161000000.0,TSLA,energy,0.2823126338329764,0.0497216274089935,8127426.0
2024-03-31,21301000000.0,2777000000.0,1151000000.0,TSLA,energy,0.130369466222243,0.054035021829961,8157174.0
2024-06-30,46801000000.0,5049000000.0,2225000000.0,TSLA,energy,0.1078823102070468,0.0475417191940343,8334592.0
2024-09-30,25182000000.0,8562000000.0,1039000000.0,TSLA,energy,0.3400047653085537,0.0412596298943689,8434011.0
2024-12-31,25182000000.0,8562000000.0,1039000000.0,TSLA,energy,0.3400047653085537,0.0412596298943689,8441732.0
2025-03-31,19335000000.0,1492000000.0,1409000000.0,TSLA,energy,0.0771657615722782,0.0728730281872252,8734013.0
2025-06-30,22496000000.0,3886000000.0,1589000000.0,TSLA,energy,0.1727418207681365,0.0706347795163584,8578704.0
2025-09-30,28095000000.0,6134000000.0,1630000000.0,TSLA,energy,0.2183306638191849,0.0580174408257697,8660814.0
2008-06-30,,8851000000.0,,XOM,energy,,,4241268.0
2008-09-30,,13993000000.0,,XOM,energy,,,4169540.0
2008-12-31,,13993000000.0,,XOM,energy,,,3900036.0
2009-03-31,,4673000000.0,,XOM,energy,,,3604446.0
2009-06-30,,10238000000.0,,XOM,energy,,,3450455.0
2009-09-30,,15728000000.0,,XOM,energy,,,3464828.0
2009-12-31,,15728000000.0,,XOM,energy,,,3597534.0
2010-03-31,,5756000000.0,,XOM,energy,,,3623996.0
2010-06-30,,11400000000.0,,XOM,energy,,,3770764.0
2010-09-30,,19201000000.0,,XOM,energy,,,3867806.0
2010-12-31,,19201000000.0,,XOM,energy,,,3892007.0
2011-03-31,,7051000000.0,,XOM,energy,,,3861338.0
2011-06-30,,14863000000.0,,XOM,energy,,,3944963.0
2011-09-30,,22341000000.0,,XOM,energy,,,3976618.0
2011-12-31,,22341000000.0,,XOM,energy,,,4178714.0
2012-03-31,,7843000000.0,,XOM,energy,,,4266694.0
2012-06-30,,16188000000.0,,XOM,energy,,,4331791.0
2012-09-30,,24214000000.0,,XOM,energy,,,4339022.0
2012-12-31,,24214000000.0,,XOM,energy,,,4345134.0
2013-03-31,,7494000000.0,,XOM,energy,,,4455945.0
2013-06-30,,16145000000.0,,XOM,energy,,,4488030.0
2013-09-30,,25243000000.0,,XOM,energy,,,4609098.0
2013-12-31,,25243000000.0,,XOM,energy,,,4656154.0
2014-03-31,,7328000000.0,,XOM,energy,,,4634194.0
2014-06-30,,15870000000.0,,XOM,energy,,,4818825.0
2014-09-30,,24068000000.0,,XOM,energy,,,4921976.0
2014-12-31,,24068000000.0,,XOM,energy,,,4972633.0
2015-03-31,,6844000000.0,,XOM,energy,,,5081280.0
2015-06-30,,13953000000.0,,XOM,energy,,,5133740.0
2015-09-30,,20354000000.0,,XOM,energy,,,5159649.0
2015-12-31,,20354000000.0,,XOM,energy,,,5129514.0
2016-03-31,,4601000000.0,,XOM,energy,,,5125028.0
2016-06-30,,8872000000.0,,XOM,energy,,,5131559.0
2016-09-30,,12276000000.0,,XOM,energy,,,5165786.0
2016-12-31,,12276000000.0,,XOM,energy,,,5282608.0
2017-03-31,56474000000.0,2890000000.0,,XOM,energy,0.0511739915713425,,5294668.0
2017-06-30,56026000000.0,5988000000.0,,XOM,energy,0.1068789490593652,,5384584.0
2017-09-30,59350000000.0,10901000000.0,,XOM,energy,0.1836731255265375,,5481513.0
2017-12-31,59350000000.0,10901000000.0,,XOM,energy,0.1836731255265375,,5622002.0
2018-03-31,65436000000.0,3349000000.0,,XOM,energy,0.0511797787150803,,5715435.0
2018-06-30,136892000000.0,8276000000.0,,XOM,energy,0.0604564181982877,,5755903.0
2018-09-30,218317000000.0,13480000000.0,,XOM,energy,0.0617450771126389,,5894057.0
2018-12-31,218317000000.0,13480000000.0,,XOM,energy,0.0617450771126389,,5905297.0
2019-03-31,63625000000.0,5199000000.0,,XOM,energy,0.081713163064833,,5975893.0
2019-06-30,69091000000.0,11372000000.0,,XOM,energy,0.164594520270368,,6064499.0
2019-09-30,65049000000.0,17657000000.0,,XOM,energy,0.2714415286937539,,6137987.0
2019-12-31,65049000000.0,17657000000.0,,XOM,energy,0.2714415286937539,,6087481.0
2020-03-31,56158000000.0,5945000000.0,,XOM,energy,0.1058620321236511,,5992472.0
2020-06-30,88763000000.0,10362000000.0,,XOM,energy,0.116737829951669,,5447396.0
2020-09-30,134962000000.0,13653000000.0,,XOM,energy,0.1011618085090618,,6358582.0
2020-12-31,134962000000.0,13653000000.0,,XOM,energy,0.1011618085090618,,6551112.0
2021-03-31,59147000000.0,2400000000.0,,XOM,energy,0.0405768678039461,,6645978.0
2021-06-30,126889000000.0,5147000000.0,,XOM,energy,0.0405630117661893,,6767112.0
2021-09-30,200675000000.0,7987000000.0,,XOM,energy,0.0398006727295378,,6897278.0
2021-12-31,200675000000.0,7987000000.0,,XOM,energy,0.0398006727295378,,7350034.0
2022-03-31,90500000000.0,3911000000.0,,XOM,energy,0.0432154696132596,,7598204.0
2022-06-30,115681000000.0,7748000000.0,,XOM,energy,0.0669772909985218,,7614309.0
2022-09-30,112070000000.0,12624000000.0,,XOM,energy,0.1126438832872312,,7632395.0
2022-12-31,112070000000.0,12624000000.0,,XOM,energy,0.1126438832872312,,7752262.0
2023-03-31,86564000000.0,5412000000.0,,XOM,energy,0.0625202162561804,,7784844.0
2023-06-30,82914000000.0,10771000000.0,,XOM,energy,0.1299056854089779,,7888962.0
2023-09-30,90760000000.0,15691000000.0,,XOM,energy,0.1728845306302336,,8038434.0
2023-12-31,90760000000.0,15691000000.0,,XOM,energy,0.1728845306302336,,8127426.0
2024-03-31,83083000000.0,5074000000.0,,XOM,energy,0.0610714586618201,,8157174.0
2024-06-30,176143000000.0,11309000000.0,,XOM,energy,0.0642035164610572,,8334592.0
2024-09-30,90016000000.0,17469000000.0,,XOM,energy,0.1940654994667614,,8434011.0
2024-12-31,90016000000.0,17469000000.0,,XOM,energy,0.1940654994667614,,8441732.0
2025-03-31,83130000000.0,5898000000.0,,XOM,energy,0.070949115842656,,8734013.0
2025-06-30,164636000000.0,12181000000.0,,XOM,energy,0.0739874632522656,,8578704.0
2025-09-30,85294000000.0,20908000000.0,,XOM,energy,0.245128613970502,,8660814.0
2008-06-30,3585000000.0,,,NEE,energy,,,4241268.0
2008-09-30,5387000000.0,,,NEE,energy,,,4169540.0
2008-12-31,5387000000.0,,,NEE,energy,,,3900036.0
2009-03-31,3705000000.0,,,NEE,energy,,,3604446.0
2009-06-30,3811000000.0,,,NEE,energy,,,3450455.0
2009-09-30,4473000000.0,,,NEE,energy,,,3464828.0
